2019-01-03 18:27:31.758 [main] INFO  com.metadata.yg.QueueMain - PID----：17636
2019-01-03 18:27:31.770 [main] INFO  com.metadata.yg.utils.FileUtils - 文件输出目录：data1
2019-01-03 18:27:32.988 [pool-1-thread-26] INFO  com.metadata.yg.consumer.FileConsumer - pool-1-thread-26，消费完成，耗费时间:7 ms,消费数据长度:0
2019-01-03 18:27:32.988 [pool-1-thread-34] INFO  com.metadata.yg.consumer.FileConsumer - pool-1-thread-34，消费完成，耗费时间:7 ms,消费数据长度:0
2019-01-03 18:27:32.988 [pool-1-thread-40] INFO  com.metadata.yg.consumer.FileConsumer - pool-1-thread-40，消费完成，耗费时间:6 ms,消费数据长度:0
2019-01-03 18:27:32.989 [pool-1-thread-33] INFO  com.metadata.yg.consumer.FileConsumer - pool-1-thread-33，消费完成，耗费时间:6 ms,消费数据长度:0
2019-01-03 18:27:32.989 [pool-1-thread-27] INFO  com.metadata.yg.consumer.FileConsumer - pool-1-thread-27，消费完成，耗费时间:6 ms,消费数据长度:0
2019-01-03 18:27:32.989 [pool-1-thread-37] INFO  com.metadata.yg.consumer.FileConsumer - pool-1-thread-37，消费完成，耗费时间:6 ms,消费数据长度:0
2019-01-03 18:27:32.990 [pool-1-thread-25] INFO  com.metadata.yg.consumer.FileConsumer - pool-1-thread-25，消费完成，耗费时间:7 ms,消费数据长度:0
2019-01-03 18:27:32.990 [pool-1-thread-30] INFO  com.metadata.yg.consumer.FileConsumer - pool-1-thread-30，消费完成，耗费时间:7 ms,消费数据长度:0
2019-01-03 18:27:32.991 [pool-1-thread-21] INFO  com.metadata.yg.consumer.FileConsumer - pool-1-thread-21，消费完成，耗费时间:7 ms,消费数据长度:0
2019-01-03 18:27:32.991 [pool-1-thread-22] INFO  com.metadata.yg.consumer.FileConsumer - pool-1-thread-22，消费完成，耗费时间:6 ms,消费数据长度:0
2019-01-03 18:27:32.992 [pool-1-thread-29] INFO  com.metadata.yg.consumer.FileConsumer - pool-1-thread-29，消费完成，耗费时间:7 ms,消费数据长度:0
2019-01-03 18:27:32.992 [pool-1-thread-32] INFO  com.metadata.yg.consumer.FileConsumer - pool-1-thread-32，消费完成，耗费时间:7 ms,消费数据长度:0
2019-01-03 18:27:32.992 [pool-1-thread-39] INFO  com.metadata.yg.consumer.FileConsumer - pool-1-thread-39，消费完成，耗费时间:7 ms,消费数据长度:0
2019-01-03 18:27:32.992 [pool-1-thread-24] INFO  com.metadata.yg.consumer.FileConsumer - pool-1-thread-24，消费完成，耗费时间:6 ms,消费数据长度:0
2019-01-03 18:27:32.993 [pool-1-thread-36] INFO  com.metadata.yg.consumer.FileConsumer - pool-1-thread-36，消费完成，耗费时间:7 ms,消费数据长度:0
